,date,hour,city,time
2800,2020-05-30,20,은평구,23.37
2801,2020-05-30,21,구로구,26.93
2802,2020-05-30,21,금천구,24.36
2803,2020-05-30,21,도봉구,23.06
2804,2020-05-30,21,동작구,26.64
2805,2020-05-30,21,영등포구,23.95
2806,2020-05-30,21,은평구,24.62
2807,2020-05-30,22,구로구,25.67
2808,2020-05-30,22,금천구,22.25
2809,2020-05-30,22,도봉구,21.32
2810,2020-05-30,22,동작구,25.73
2811,2020-05-30,22,영등포구,24.98
2812,2020-05-30,22,은평구,27.27
2813,2020-05-30,23,구로구,23.67
2814,2020-05-30,23,금천구,19.1
2815,2020-05-30,23,동작구,28.05
2816,2020-05-30,23,영등포구,25.26
2817,2020-05-30,23,은평구,25.25
2818,2020-05-31,0,구로구,22.24
2819,2020-05-31,0,금천구,22.18
2820,2020-05-31,0,동작구,27.73
2821,2020-05-31,0,영등포구,22.7
2822,2020-05-31,0,은평구,22.41
2823,2020-05-31,1,구로구,21.19
2824,2020-05-31,1,금천구,20.74
2825,2020-05-31,1,동작구,22.96
2826,2020-05-31,1,영등포구,17.9
2827,2020-05-31,1,은평구,23.66
2828,2020-05-31,2,영등포구,22.84
2829,2020-05-31,3,영등포구,15.88
2830,2020-05-31,4,영등포구,19.35
2831,2020-05-31,9,동작구,42.11
2832,2020-05-31,10,구로구,25.77
2833,2020-05-31,10,동작구,17.69
2834,2020-05-31,10,영등포구,31.99
2835,2020-05-31,11,구로구,25.87
2836,2020-05-31,11,금천구,15.89
2837,2020-05-31,11,동작구,27.92
2838,2020-05-31,11,양천구,27.33
2839,2020-05-31,11,영등포구,35.31
2840,2020-05-31,11,은평구,12.57
2841,2020-05-31,12,구로구,30.12
2842,2020-05-31,12,금천구,21.07
2843,2020-05-31,12,도봉구,22.06
2844,2020-05-31,12,동작구,25.48
2845,2020-05-31,12,양천구,19.15
2846,2020-05-31,12,영등포구,30.41
2847,2020-05-31,12,은평구,15.62
2848,2020-05-31,13,구로구,28.04
2849,2020-05-31,13,금천구,20.85
2850,2020-05-31,13,도봉구,20.87
2851,2020-05-31,13,동작구,18.81
2852,2020-05-31,13,양천구,32.13
2853,2020-05-31,13,영등포구,34.7
2854,2020-05-31,13,은평구,21.17
2855,2020-05-31,14,구로구,29.38
2856,2020-05-31,14,금천구,23.92
2857,2020-05-31,14,도봉구,28.99
2858,2020-05-31,14,동작구,22.0
2859,2020-05-31,14,영등포구,22.43
2860,2020-05-31,14,은평구,17.88
2861,2020-05-31,15,구로구,29.1
2862,2020-05-31,15,금천구,22.16
2863,2020-05-31,15,도봉구,24.0
2864,2020-05-31,15,동작구,22.95
2865,2020-05-31,15,양천구,15.92
2866,2020-05-31,15,영등포구,26.24
2867,2020-05-31,15,은평구,18.51
2868,2020-05-31,16,구로구,27.18
2869,2020-05-31,16,금천구,21.42
2870,2020-05-31,16,도봉구,20.9
2871,2020-05-31,16,동작구,19.98
2872,2020-05-31,16,양천구,31.28
2873,2020-05-31,16,영등포구,29.69
2874,2020-05-31,16,은평구,29.88
2875,2020-05-31,17,구로구,29.46
2876,2020-05-31,17,금천구,22.46
2877,2020-05-31,17,도봉구,24.01
2878,2020-05-31,17,동작구,29.04
2879,2020-05-31,17,양천구,8.75
2880,2020-05-31,17,영등포구,30.62
2881,2020-05-31,17,은평구,26.26
2882,2020-05-31,18,구로구,33.54
2883,2020-05-31,18,금천구,21.08
2884,2020-05-31,18,도봉구,28.13
2885,2020-05-31,18,동작구,27.69
2886,2020-05-31,18,양천구,30.07
2887,2020-05-31,18,영등포구,33.6
2888,2020-05-31,18,은평구,27.2
2889,2020-05-31,19,구로구,31.78
2890,2020-05-31,19,금천구,23.88
2891,2020-05-31,19,도봉구,27.1
2892,2020-05-31,19,동작구,25.2
2893,2020-05-31,19,영등포구,29.82
2894,2020-05-31,19,은평구,26.48
2895,2020-05-31,20,구로구,26.26
2896,2020-05-31,20,금천구,21.79
2897,2020-05-31,20,도봉구,20.1
2898,2020-05-31,20,동작구,21.72
2899,2020-05-31,20,양천구,27.19
2900,2020-05-31,20,영등포구,30.01
2901,2020-05-31,20,은평구,29.95
2902,2020-05-31,21,구로구,27.27
2903,2020-05-31,21,금천구,21.45
2904,2020-05-31,21,도봉구,23.39
2905,2020-05-31,21,동작구,29.08
2906,2020-05-31,21,양천구,22.15
2907,2020-05-31,21,영등포구,31.02
2908,2020-05-31,21,은평구,26.34
2909,2020-05-31,22,구로구,29.79
2910,2020-05-31,22,금천구,23.77
2911,2020-05-31,22,도봉구,24.4
2912,2020-05-31,22,동작구,27.71
2913,2020-05-31,22,양천구,39.43
2914,2020-05-31,22,영등포구,35.84
2915,2020-05-31,22,은평구,20.83
2916,2020-05-31,23,구로구,29.11
2917,2020-05-31,23,금천구,17.93
2918,2020-05-31,23,도봉구,20.15
2919,2020-05-31,23,동작구,22.21
2920,2020-05-31,23,영등포구,29.67
2921,2020-05-31,23,은평구,21.94
